X,Y,Z,throttle,brake,steer,speed,position,lap_time
-248.69,7.31,-37.53,0.51,0.0,98.88,83.58,0.326,31716.0
-246.94,7.25,-36.62,0.5,0.0,99.07,83.57,0.327,31800.0
-244.84,7.17,-35.62,0.49,0.0,101.13,83.58,0.328,31899.0
-242.69,7.08,-34.71,0.56,0.0,103.67,83.64,0.329,31998.0
-240.45,6.97,-33.86,0.66,0.0,110.18,83.78,0.33,32100.0
-238.24,6.86,-33.11,0.66,0.0,113.05,83.92,0.331,32199.0
-236.0,6.74,-32.46,0.65,0.0,115.66,84.0,0.332,32298.0
-233.66,6.62,-31.89,0.66,0.0,116.84,84.07,0.333,32400.0
-231.36,6.49,-31.44,0.72,0.0,119.26,84.2,0.334,32499.0
-229.05,6.35,-31.08,0.78,0.0,124.05,84.38,0.335,32598.0
-226.64,6.2,-30.81,0.77,0.0,125.8,84.6,0.336,32700.0
-224.29,6.04,-30.64,0.74,0.0,123.42,84.82,0.337,32799.0
-221.86,5.86,-30.57,0.84,0.0,127.05,85.04,0.338,32901.0
-219.5,5.68,-30.59,0.91,0.0,128.35,85.33,0.339,33000.0
-217.13,5.49,-30.71,0.91,0.0,125.26,85.72,0.34,33099.0
-214.68,5.28,-30.94,0.95,0.0,127.62,86.13,0.341,33201.0
-212.31,5.07,-31.26,0.93,0.0,127.8,86.5,0.342,33300.0
